case,solver,param,param_value,plot_position,N,err_alg_pct,err_disc_pct,residual,wall_time_s
1D_Poisson_fS_hom,qsvt,max_degree,50.0,1,8,1.8983694039463672e-13,1.0216075566191176,1.8608888770884646e-14,0.027280548587441444
1D_Poisson_fS_hom,qsvt,max_degree,100.0,2,8,1.8983694039463672e-13,1.0216075566191176,8.870613447355578e-15,0.047821177169680595
1D_Poisson_fS_hom,qsvt,max_degree,200.0,3,8,3.765976743096528e-13,1.0216075566191176,1.758878802653564e-14,0.08737320080399513
1D_Poisson_fS_hom,qsvt,max_degree,500.0,4,8,2.1092993377181858e-13,1.0216075566191176,3.0709317583648856e-14,0.2074246909469366
1D_Poisson_fS_hom,qsvt,max_degree,1000.0,5,8,2.1092993377181858e-13,1.0216075566191176,1.8147655658898415e-14,0.41103824600577354
1D_Poisson_fS_hom,qsvt,max_degree,2000.0,6,8,8.721209299802484e-13,1.0216075566191176,5.478920497815069e-14,1.6638984195888042
1D_Poisson_fS_hom,qsvt,max_degree,uncapped,7,8,7.928372090729532e-13,1.0216075566191176,1.0164065364831429e-13,2.898966107517481
HET_1D_3a_linear_hom,qsvt,max_degree,20.0,0,8,17.666398747612266,4.200323125028541e-13,0.21593041830669316,0.015229333192110062
HET_1D_3a_linear_hom,qsvt,max_degree,50.0,1,8,53.532903470572144,4.200323125028541e-13,0.4331050631176418,0.02724938653409481
HET_1D_3a_linear_hom,qsvt,max_degree,100.0,2,8,2.180382939040582,4.200323125028541e-13,0.04453686326031323,0.04745430499315262
HET_1D_3a_linear_hom,qsvt,max_degree,200.0,3,8,0.10999031790673286,4.200323125028541e-13,0.001771775652227811,0.08770718798041344
HET_1D_3a_linear_hom,qsvt,max_degree,500.0,4,8,3.15196675851857e-05,4.200323125028541e-13,2.6840212627605797e-07,0.9833858069032431
HET_1D_3a_linear_hom,qsvt,max_degree,1000.0,5,8,2.8586586223178265e-11,4.200323125028541e-13,3.526283085628797e-13,0.4258296377956867
HET_1D_3a_linear_hom,qsvt,max_degree,2000.0,6,8,4.945270755396519e-11,4.200323125028541e-13,5.600079352145702e-13,0.8221475668251514
HET_1D_3a_linear_hom,qsvt,max_degree,uncapped,7,8,1.0969818803330262e-10,4.200323125028541e-13,1.4575814162089088e-12,2.8614507857710123
