N,backend_name,case,circuit_depth_t,converged,convergence_factor,discretisation_order,err_thomas_vs_exact,err_vs_thomas,hhl_scale_c,hhl_trotter_steps,inner_calls,inner_failures,inner_max_s,inner_mean_s,inner_options,inner_total_s,kappa_row,level_kappas,level_shapes,linf_err,max_abs_err,max_rel_err,mean_strip_size,n_circuit_evals,n_gates_2q,n_gates_total,n_jacobi_iters,n_levels,n_outer,notes,peak_E_field,peak_E_rel_err,qsvt_degree,qsvt_depth,rel_l2_err,residual,rms_err,s_per_strip_solve,scheme,solver,solves_per_digit,stop_reason,strip_solves,strip_solves_by_size,vqls_final_cost,wall_time_s,weighted_cost
16,aer_simulator_statevector (CPU),2D_Poisson_sin_hom,62134,False,0.9881645577212655,2,0.28515566441699475,0.12158107936917019,0.0336084936229787,100,1072,0,7.6420066598802805,2.2597056465716894,"{""epsilon"": 0.01}",2422.404453124851,2.9330326452100475,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",0.28496894221307034,0.00014313789177596709,0.7424086094842565,8.238805970149254,,19367,92894,9,3,9,,0.15391359766184717,1.1038721428768918,,,0.0028726813797624704,0.046526832696199,7.731373624409748e-05,2.2597658764327697,fmg,HHL,23035.660780652604,stagnated,1072,"{""4"": 576, ""8"": 176, ""16"": 320}",,2422.469019535929,376.6822997476655
16,aer_simulator_statevector (CPU),2D_Poisson_sin_hom,89,False,0.9672660746350196,2,0.28515566441699475,0.11980665226127371,,,1072,0,38.210526417940855,8.076170134373745,{},8657.654384048656,2.9330326452100475,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",0.3353784681345968,0.0001684582414596819,0.48395206601542695,8.238805970149254,770.0839552238806,30,240,9,3,9,,0.1526814558908224,0.2944939854428806,,,0.0029687062830949643,0.014107206869273936,7.989809666130715e-05,8.076204397684352,fmg,VQLS,8240.677122883159,stagnated,1072,"{""4"": 576, ""8"": 176, ""16"": 320}",1.0141311356726466e-07,8657.691114317626,488.3061650976848
16,aer_simulator_statevector (CPU),2D_Poisson_sin_hom,1045094,True,0.10269702937917288,2,0.285079201982455,8.265099565433542e-12,,,688,0,0.513364864513278,0.2823999846207931,"{""max_degree"": 500}",194.29118941910565,2.9330326452100475,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",0.2850792019852869,0.00014319327448265862,0.2850792128658484,8.0,,222447,,5,3,5,,0.152667122882664,0.2850788158523871,501,1003,0.0028507794959069977,1.715728163481292e-07,7.672428122009796e-05,0.2824492376692983,fmg,QSVT,139.20896064991777,tol_met,688,"{""4"": 384, ""8"": 112, ""16"": 192}",,194.32507551647723,433.0381511561379
16,aer_simulator_statevector (CPU),2D_Poisson_SingleMode_n1m1,,True,0.10269702938037249,2,0.28507920198245496,0.0,,,688,0,0.00015672482550144196,5.557348269449417e-05,{},0.03823455609381199,2.9330326452100475,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",0.28507920198245496,0.00014319327448123614,0.2850792128629309,8.0,,,,5,3,5,,0.15266712288264697,0.28507881584119243,,,0.0028507794959059594,1.7157281635815056e-07,7.672428122007001e-05,7.940302494653435e-05,fmg,Thomas,139.20896065063224,tol_met,688,"{""4"": 384, ""8"": 112, ""16"": 192}",,0.05462928116321564,344.0
16,aer_simulator_statevector (CPU),2D_Poisson_SingleMode_n1m1,62134,False,0.9881645577212655,2,0.2851556644169809,0.12158107936917019,0.0336084936229787,100,1072,0,7.945230225101113,2.343480979389539,"{""epsilon"": 0.01}",2512.2116099055856,2.9330326452100475,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",0.2849689422130841,0.00014313789177597402,0.7424086094842565,8.238805970149254,,19367,92894,9,3,9,,0.15391359766184717,1.1038721428768918,,,0.0028726813797625055,0.046526832696199,7.731373624409843e-05,2.3435449969534305,fmg,HHL,23035.660780652604,stagnated,1072,"{""4"": 576, ""8"": 176, ""16"": 320}",,2512.2802367340773,376.6822997476655
16,aer_simulator_statevector (CPU),2D_Poisson_SingleMode_n1m1,89,False,0.9672660746350196,2,0.2851556644169809,0.11980665226127371,,,1072,0,39.8641858138144,8.830714894747084,{},9466.526367168874,2.9330326452100475,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",0.3353784681346106,0.00016845824145968885,0.4839520660154465,8.238805970149254,770.0839552238806,30,240,9,3,9,,0.1526814558908224,0.2944939854428806,,,0.0029687062830949964,0.014107206869273936,7.989809666130801e-05,8.830762695771321,fmg,VQLS,8240.677122883159,stagnated,1072,"{""4"": 576, ""8"": 176, ""16"": 320}",1.0141311356726466e-07,9466.577609866858,488.3061650976848
16,aer_simulator_statevector (CPU),2D_Poisson_SingleMode_n1m1,1045094,True,0.10269702937917288,2,0.28507920198245496,8.265099565433542e-12,,,688,0,0.5246489848941565,0.2835387210469953,"{""max_degree"": 500}",195.07464008033276,2.9330326452100475,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",0.2850792019852869,0.00014319327448265862,0.2850792128658484,8.0,,222447,,5,3,5,,0.152667122882664,0.2850788158523871,501,1003,0.0028507794959070315,1.715728163481292e-07,7.672428122009885e-05,0.28358842538355655,fmg,QSVT,139.20896064991777,tol_met,688,"{""4"": 384, ""8"": 112, ""16"": 192}",,195.1088366638869,433.0381511561379
16,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,,True,0.25371333727949497,2,0.06019983968724437,0.0,,,784,0,0.00016081519424915314,5.646178508367465e-05,{},0.04426603950560093,1.489403294564222,"[1.4894, 1.4629, 1.3861]","[[16, 16], [8, 8], [4, 4]]",0.06019983968724437,0.17906199405763346,0.10036036208549881,8.081632653061224,,,,6,3,6,,23252.04324647681,0.0990285996898896,,,0.0006270927929280737,4.4424868128104464e-07,0.09695886833647617,8.08816165568269e-05,fmg,Thomas,219.36572897777629,tol_met,784,"{""4"": 432, ""8"": 128, ""16"": 224}",,0.06341118738055229,396.0
16,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,32768,False,0.9749562994927635,2,0.06085249957898549,0.19288062433023972,187.72503882719698,100,1072,0,3.804458362981677,1.268921518317813,"{""epsilon"": 0.01}",1360.2838676366955,1.489403294564222,"[1.4894, 1.4629, 1.3861]","[[16, 16], [8, 8], [4, 4]]",0.21243627764363135,0.6318831359464525,0.8397821169491554,8.238805970149254,,10167,48761,9,3,9,,23226.041842140326,0.012906308082314348,,,0.001465923819042817,0.0028445904094476287,0.22665595293833862,1.2689869864652656,fmg,HHL,10813.684094203662,stagnated,1072,"{""4"": 576, ""8"": 176, ""16"": 320}",,1360.3540494907647,376.6822997476655
16,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,89,False,0.9831938556227228,2,0.06085249957898549,0.23068570356640683,,,1072,0,39.81198451295495,10.41071217007928,{},11160.28344632499,1.489403294564222,"[1.4894, 1.4629, 1.3861]","[[16, 16], [8, 8], [4, 4]]",0.17172782065376657,0.5107974732356411,0.7489587560378476,8.238805970149254,883.4076492537314,30,240,9,3,9,,23214.47300061086,0.06270966458084351,,,0.001271319891300974,0.0024787560548841523,0.19656698234185047,10.410758513079804,fmg,VQLS,16181.718828319254,stagnated,1072,"{""4"": 576, ""8"": 176, ""16"": 320}",8.708392477973313e-08,11160.33312602155,488.3061650976848
16,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,1045094,True,0.25371333765553566,2,0.06019983968724437,3.6781644768081125e-12,,,784,0,0.5180526878684759,0.286259008847101,"{""max_degree"": 500}",224.4270629361272,1.489403294564222,"[1.4894, 1.4629, 1.3861]","[[16, 16], [8, 8], [4, 4]]",0.06019983969070338,0.17906199406792211,0.10036036209131206,8.081632653061224,,222447,,6,3,6,,23252.043246477766,0.09902859969400853,501,1003,0.0006270927929293604,4.4424868523097966e-07,0.09695886833667512,0.28630901063906444,fmg,QSVT,219.36572921483102,tol_met,784,"{""4"": 432, ""8"": 128, ""16"": 224}",,224.46626434102654,496.487427961428
16,aer_simulator_statevector (CPU),2D_Poisson_TwoGaussian_PlasmaNet,,True,0.1116762423242685,2,1.209041181959984,0.0,,,688,0,0.00015950389206409454,5.509305019797974e-05,{},0.03790401853621006,2.9330326452100497,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",1.209041181959984,3.4516862100002754,1.245801422035498,8.0,,,,5,3,5,,110524.5576544873,1.0474309910626705,,,0.005565650380296572,5.317833411368654e-07,0.838179071005554,7.96261606304798e-05,fmg,Thomas,144.5318626616546,tol_met,688,"{""4"": 384, ""8"": 112, ""16"": 192}",,0.0547827985137701,344.0
16,aer_simulator_statevector (CPU),2D_Poisson_TwoGaussian_PlasmaNet,62134,False,0.9988016261001629,2,1.2177110314332011,6.421792760574569,205.697491431141,100,1072,0,7.908559933304787,2.4881446132724827,"{""epsilon"": 0.01}",2667.2910254281014,2.9330326452100497,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",6.572129314208524,18.762119607555746,47.31775492545817,8.238805970149254,,19367,92894,9,3,9,,105811.03058346269,3.251663048126488,,,0.05609525826819132,0.15587212856537472,8.447526044828436,2.48820704759321,fmg,HHL,228725.86006597977,stagnated,1072,"{""4"": 576, ""8"": 176, ""16"": 320}",,2667.357955019921,376.6822997476655
16,aer_simulator_statevector (CPU),2D_Poisson_TwoGaussian_PlasmaNet,89,False,0.8558620662308224,2,1.2177110314332011,0.08846848348689978,,,1072,0,39.98523331619799,11.395843034392959,{},12216.343732869253,2.9330326452100497,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",1.2490352924774586,3.565746873065393,1.2870765315936359,8.238805970149254,964.6128731343283,30,240,9,3,9,,110595.63056039868,1.1231368966051432,,,0.005655057061511855,0.007881234506199217,0.8516092676446582,11.395888201482316,fmg,VQLS,1762.0971611807345,stagnated,1072,"{""4"": 576, ""8"": 176, ""16"": 320}",1.2642674921842813e-07,12216.392151989043,488.3061650976848
16,aer_simulator_statevector (CPU),2D_Poisson_TwoGaussian_PlasmaNet,1045094,True,0.11167624744552299,2,1.209041181959984,1.6879782795789717e-11,,,688,0,0.5148083791136742,0.28243576637252643,"{""max_degree"": 500}",194.3158072642982,2.9330326452100497,"[2.933, 2.7725, 2.3586]","[[16, 16], [8, 8], [4, 4]]",1.2090411819726075,3.451686210036314,1.2458014220485054,8.0,,222447,,5,3,5,,110524.5576545007,1.0474309910749233,501,1003,0.0055656503803413965,5.317834630672354e-07,0.8381790710123046,0.28248371651428644,fmg,QSVT,144.53186568514533,tol_met,688,"{""4"": 384, ""8"": 112, ""16"": 192}",,194.34879696182907,433.0381511561379
16,aer_simulator_statevector (CPU),2D_HET_Sin_MeetingReport,,True,0.26545477091903297,2,0.28508252705974413,0.0,,,976,0,0.00015700608491897583,5.544831815984894e-05,{},0.054117558524012566,1.489403294564222,"[1.4894, 1.4629, 1.3861]","[[16, 16], [8, 8], [4, 4]]",0.28508252705974413,0.05653109823493807,0.28509712662408737,8.19672131147541,,,,8,3,8,,3013.1775238851574,0.28509055148765566,,,0.002850772215672765,6.40891635978983e-07,0.030289454791523132,7.887026218727964e-05,fmg,Thomas,211.80207522060124,tol_met,976,"{""4"": 528, ""8"": 160, ""16"": 288}",,0.07697737589478493,500.0
16,aer_simulator_statevector (CPU),2D_HET_Sin_MeetingReport,32768,False,0.9517809265785935,2,0.2854105860462283,0.20748840877137958,13.217476225967541,100,1072,0,3.7168212607502937,1.0955412031321634,"{""epsilon"": 0.01}",1174.420169757679,1.489403294564222,"[1.4894, 1.4629, 1.3861]","[[16, 16], [8, 8], [4, 4]]",0.3470891689872212,0.06882684852932996,1.0174534286376518,8.238805970149254,,10167,48761,9,3,9,,3010.107770056942,0.18292247868310416,,,0.0031211298001581973,0.023545373980313467,0.03316200412668085,1.0955932810016449,fmg,HHL,5549.6014882852305,stagnated,1072,"{""4"": 576, ""8"": 176, ""16"": 320}",,1174.4759972337633,376.6822997476655
16,aer_simulator_statevector (CPU),2D_HET_Sin_MeetingReport,89,False,0.9773141236301379,2,0.2854105860462283,0.2059881641427305,,,1072,0,40.56194806471467,10.199977344791613,{},10934.37571361661,1.489403294564222,"[1.4894, 1.4629, 1.3861]","[[16, 16], [8, 8], [4, 4]]",0.4540280972685903,0.09003255033842805,0.9025674549418556,8.238805970149254,870.8731343283582,30,240,9,3,9,,3010.498912013713,0.19594053229670733,,,0.0030751535896246305,0.02315135085483616,0.0326735068897617,10.20002330372409,fmg,VQLS,11951.956937422741,stagnated,1072,"{""4"": 576, ""8"": 176, ""16"": 320}",8.950548011823838e-08,10934.424981592223,488.3061650976848
16,aer_simulator_statevector (CPU),2D_HET_Sin_MeetingReport,1045094,True,0.2654547716428804,2,0.28508252705974413,3.9124712926821966e-12,,,976,0,0.524803651496768,0.2864698215567156,"{""max_degree"": 500}",279.5945458393544,1.489403294564222,"[1.4894, 1.4629, 1.3861]","[[16, 16], [8, 8], [4, 4]]",0.28508252706336323,0.05653109823565572,0.28509712662698783,8.19672131147541,,222447,,8,3,8,,3013.1775238852683,0.2850905514913486,501,1003,0.0028507722156729076,6.408916499598537e-07,0.03028945479152464,0.2865213676600061,fmg,QSVT,211.80207565605434,tol_met,976,"{""4"": 528, ""8"": 160, ""16"": 288}",,279.6448548361659,623.3859815720083
32,aer_simulator_statevector (CPU),2D_Poisson_SingleMode_n1m1,,True,0.11137368167796848,2,0.07556067766416402,0.0,,,1168,0,0.0001770760864019394,7.62929789058558e-05,{},0.08911019936203957,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.07556067766416402,3.8192820249409454e-05,0.0755606824657981,15.945205479452055,,,,5,4,5,,0.15741762409404964,0.07556027427117246,,,0.0007555935895871885,3.20420855034288e-07,1.973751575027119e-05,0.0001006909655662228,fmg,Thomas,245.0647608904072,tol_met,1168,"{""4"": 432, ""8"": 128, ""16"": 224, ""32"": 384}",,0.11760704778134823,582.0
32,aer_simulator_statevector (CPU),2D_Poisson_SingleMode_n1m1,171596,False,0.9914787573608452,2,0.07556568240085472,0.10627477658995414,0.05183239897764404,100,1808,0,54.1143625639379,19.1416378117525,"{""epsilon"": 0.01}",34608.081163648516,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.12917137352115338,6.52908259000766e-05,0.9257010320481498,16.672566371681416,,53664,254980,9,4,9,,0.1587290170111222,0.9092558764696763,,,0.0009783368210487008,0.0650452755903204,2.5555984964177343e-05,19.141692055658172,fmg,HHL,54051.99223161503,stagnated,1808,"{""4"": 624, ""8"": 192, ""16"": 352, ""32"": 640}",,34608.17923662998,721.1392066984922
32,aer_simulator_statevector (CPU),2D_Poisson_SingleMode_n1m1,110,False,1.0198590910569507,2,0.07556568240085472,30.42519353430067,,,1808,0,79.6015609856695,26.01805247473881,{},47040.638874327764,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",30.3826132680606,0.015357163581987038,361.9194368993058,16.672566371681416,1686.9977876106195,48,373,9,4,9,,0.40885822514588643,159.92461892178525,,,0.12654261774809766,14.006542466139411,0.0033055295138861413,26.01809016429197,fmg,VQLS,,stagnated,1808,"{""4"": 624, ""8"": 192, ""16"": 352, ""32"": 640}",0.005782956112785433,47040.70701703988,858.738477970205
32,aer_simulator_statevector (CPU),2D_Poisson_SingleMode_n1m1,4372236,True,0.11137368140999754,2,0.07556067766416402,1.5473388514631737e-11,,,1168,0,0.5568598415702581,0.3117853471553208,"{""max_degree"": 500}",364.1652854774147,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.07556067766258531,3.819282024861148e-05,0.07556068246438506,15.945205479452055,,935872,,5,4,5,,0.15741762409409343,0.07556027429901647,501,1003,0.0007555935895873545,3.204208511800563e-07,1.9737515750275523e-05,0.3118348029308174,fmg,QSVT,245.06476062176247,tol_met,1168,"{""4"": 432, ""8"": 128, ""16"": 224, ""32"": 384}",,364.22304982319474,711.5595443971959
32,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,,True,0.2552694810584606,2,0.01602211739904612,0.0,,,1168,0,0.00017738528549671173,7.103636943773456e-05,{},0.08297047950327396,1.497173151655223,"[1.4972, 1.4894, 1.4629, 1.3861]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.01602211739904612,0.047957528114949355,0.026711128461102875,15.945205479452055,,,,5,4,5,,23479.385259895476,0.026621518208404586,,,0.00016396527876923257,8.270126411967819e-07,0.024976129157776625,9.40042799849012e-05,fmg,Thomas,393.9284399717562,tol_met,1168,"{""4"": 432, ""8"": 128, ""16"": 224, ""32"": 384}",,0.10979699902236462,582.0
32,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,77046,False,1.0043716266371256,2,0.016437626675636967,0.2500138143801076,298.058998650263,100,1808,0,23.20188732817769,8.658470356549483,"{""epsilon"": 0.01}",15654.514404641464,1.497173151655223,"[1.4972, 1.4894, 1.4629, 1.3861]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.2553089560074159,0.7641927799413679,1.651155677722228,16.672566371681416,,23966,114078,9,4,9,,23592.922398614006,0.5103112007597118,,,0.0020545125864342975,0.004090076237548426,0.31295510915625363,8.658522687405265,fmg,HHL,,stagnated,1808,"{""4"": 624, ""8"": 192, ""16"": 352, ""32"": 640}",,15654.60901882872,721.1392066984922
32,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,110,False,0.9990308752156815,2,0.016437626675636967,18.004001046697763,,,2448,0,55.3695890083909,23.628496004798862,{},57842.55821974762,1.497173151655223,"[1.4972, 1.4894, 1.4629, 1.3861]","[[32, 32], [16, 16], [8, 8], [4, 4]]",18.007094854515362,53.89897828394351,213.80105599141163,17.019607843137255,1480.360702614379,48,373,13,4,13,,59043.412292505614,151.53610237886969,,,0.08704696319993598,0.5096331421851702,13.259491350810244,23.62853381810086,fmg,VQLS,447191.4811001453,stagnated,2448,"{""4"": 816, ""8"": 256, ""16"": 480, ""32"": 896}",0.001263610324918684,57842.6507867109,1190.9191545713209
32,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,4372236,True,0.2552694810980901,2,0.01602211739904612,3.447698172758229e-11,,,1168,0,0.5481309853494167,0.31189754131179914,"{""max_degree"": 500}",364.2963282521814,1.497173151655223,"[1.4972, 1.4894, 1.4629, 1.3861]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.016022117404031207,0.04795752812987075,0.026711128471443274,15.945205479452055,,935872,,5,4,5,,23479.385259896968,0.026621518214758964,501,1003,0.00016396527876821312,8.270126418405314e-07,0.02497612915762134,0.31194857055200137,fmg,QSVT,393.92844001654464,tol_met,1168,"{""4"": 432, ""8"": 128, ""16"": 224, ""32"": 384}",,364.3559304047376,711.5595443971959
32,aer_simulator_statevector (CPU),2D_Poisson_sin_hom,,True,0.11137368167796848,2,0.07556067766416402,0.0,,,1168,0,0.0001480448991060257,7.18448419532139e-05,{},0.08391477540135384,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.07556067766416402,3.8192820249409454e-05,0.0755606824657981,15.945205479452055,,,,5,4,5,,0.15741762409404964,0.07556027427117246,,,0.0007555935895871659,3.20420855034288e-07,1.97375157502706e-05,9.505389328433634e-05,fmg,Thomas,245.0647608904072,tol_met,1168,"{""4"": 432, ""8"": 128, ""16"": 224, ""32"": 384}",,0.11102294735610485,582.0
32,aer_simulator_statevector (CPU),2D_Poisson_sin_hom,171596,False,0.9914787573608452,2,0.07556568240085472,0.10627477658995414,0.05183239897764404,100,1808,0,54.66340173408389,20.126723668599848,"{""epsilon"": 0.01}",36389.116392828524,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.12917137352115338,6.52908259000766e-05,0.9257010320481377,16.672566371681416,,53664,254980,9,4,9,,0.1587290170111222,0.9092558764696763,,,0.0009783368210486848,0.0650452755903204,2.5555984964176923e-05,20.12679311799182,fmg,HHL,54051.99223161503,stagnated,1808,"{""4"": 624, ""8"": 192, ""16"": 352, ""32"": 640}",,36389.24195732921,721.1392066984922
32,aer_simulator_statevector (CPU),2D_Poisson_sin_hom,110,False,1.0198590910569507,2,0.07556568240085472,30.42519353430067,,,1808,0,57.40041187033057,26.878637697656877,{},48596.576957363635,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",30.3826132680606,0.015357163581987038,361.9194368993058,16.672566371681416,1686.9977876106195,48,373,9,4,9,,0.40885822514588643,159.92461892178525,,,0.12654261774809766,14.006542466139411,0.0033055295138861417,26.878683233664542,fmg,VQLS,,stagnated,1808,"{""4"": 624, ""8"": 192, ""16"": 352, ""32"": 640}",0.005782956112785433,48596.659286465496,858.738477970205
32,aer_simulator_statevector (CPU),2D_Poisson_sin_hom,4372236,True,0.11137368140999754,2,0.07556067766416402,1.5473388514631737e-11,,,1168,0,0.5248572118580341,0.3118715055034917,"{""max_degree"": 500}",364.2659184280783,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.07556067766258531,3.819282024861148e-05,0.07556068246438506,15.945205479452055,,935872,,5,4,5,,0.15741762409409343,0.07556027429901647,501,1003,0.0007555935895873318,3.204208511800563e-07,1.9737515750274933e-05,0.31192105039890394,fmg,QSVT,245.06476062176247,tol_met,1168,"{""4"": 432, ""8"": 128, ""16"": 224, ""32"": 384}",,364.3237868659198,711.5595443971959
32,aer_simulator_statevector (CPU),2D_Poisson_TwoGaussian_PlasmaNet,,True,0.12010338195354806,2,0.31116327169595215,0.0,,,1168,0,0.00016954541206359863,7.47138752334126e-05,{},0.08726580627262592,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.31116327169595215,0.8969905933500399,0.3183021471218021,15.945205479452055,,,,5,4,5,,111582.04995036802,0.2643308609194198,,,0.0014551011357371423,6.261987984564051e-07,0.2126910706368691,9.868342002011734e-05,fmg,Thomas,253.79035149486708,tol_met,1168,"{""4"": 432, ""8"": 128, ""16"": 224, ""32"": 384}",,0.11526223458349705,582.0
32,aer_simulator_statevector (CPU),2D_Poisson_TwoGaussian_PlasmaNet,171596,False,0.9953096273159767,2,0.3176961139844716,5.041930649279207,304.89529388242335,100,1808,0,59.20307428389788,21.366103915466756,"{""epsilon"": 0.01}",38629.91587916389,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",5.079719413375057,14.64331090819509,39.00857264197549,16.672566371681416,,53664,254980,9,4,9,,106939.93052700128,3.900035337115526,,,0.046748257318171865,0.14030899296525354,6.832899957697742,21.366170048126456,fmg,HHL,98388.3677833447,stagnated,1808,"{""4"": 624, ""8"": 192, ""16"": 352, ""32"": 640}",,38630.03544701263,721.1392066984922
32,aer_simulator_statevector (CPU),2D_Poisson_TwoGaussian_PlasmaNet,110,False,0.9872512973433083,2,0.3176961139844716,31.326818509795345,,,1968,0,60.53750912286341,26.56266229921229,{},52275.31940484978,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",31.41420942885917,90.55776474399813,754.8553718870224,16.78048780487805,1694.303861788618,48,373,10,4,10,,177526.92031008351,59.531904354493356,,,0.1293426927730668,7.9583345224150905,18.905211245897224,26.56271084800847,fmg,VQLS,35317.636011409726,stagnated,1968,"{""4"": 672, ""8"": 208, ""16"": 384, ""32"": 704}",0.005922954386797883,52275.41494888067,941.7836471204839
32,aer_simulator_statevector (CPU),2D_Poisson_TwoGaussian_PlasmaNet,4372236,True,0.12010338241729984,2,0.31116327169595215,6.712741741619046e-11,,,1168,0,0.5371780209243298,0.310303422856808,"{""max_degree"": 500}",362.43439789675176,2.9819693345415943,"[2.982, 2.933, 2.7725, 2.3586]","[[32, 32], [16, 16], [8, 8], [4, 4]]",0.3111632717249585,0.8969905934336566,0.318302147151474,15.945205479452055,,935872,,5,4,5,,111582.04995038861,0.26433086093792224,501,1003,0.0014551011357120018,6.261988105471068e-07,0.21269107063319428,0.3103530441828659,fmg,QSVT,253.79035195723966,tol_met,1168,"{""4"": 432, ""8"": 128, ""16"": 224, ""32"": 384}",,362.49235560558736,711.5595443971959
128,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,,True,0.24228880482276371,2,0.0010912110689074753,0.0,,,3376,0,0.001130376011133194,0.000207621176612356,{},0.7009290922433138,1.4998146823912772,"[1.4998, 1.4993, 1.4972, 1.4894, 1.4629, 1.3861]","[[128, 128], [64, 64], [32, 32], [16, 16], [8, 8], [4, 4]]",0.0010912110689074753,0.0032731478412415527,0.0017646705679970809,69.45971563981043,,,,4,6,4,,23556.538666393102,0.0017646863084448132,,,1.0594358521989393e-05,4.314522641843577e-07,0.00159534933309422,0.0002317858122783532,fmg,Thomas,1370.8717156336797,tol_met,3376,"{""4"": 480, ""8"": 144, ""16"": 256, ""32"": 448, ""64"": 768, ""128"": 1280}",,0.7825089022517204,1832.0
128,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,72253730,True,0.24228880526044533,2,0.0010912110689074753,1.6020843153091467e-10,,,3376,0,0.7229153625667095,0.41076912651648434,"{""max_degree"": 500}",1386.7565711196512,1.4998146823912772,"[1.4998, 1.4993, 1.4972, 1.4894, 1.4629, 1.3861]","[[128, 128], [64, 64], [32, 32], [16, 16], [8, 8], [4, 4]]",0.0010912110004009984,0.0032731476357525935,0.001764670479404568,69.45971563981043,,15476397,,4,6,4,,23556.538666374185,0.0017646862281366494,501,1003,1.0594358505973955e-05,4.3145226731839935e-07,0.0015953493306825387,0.41082033993437955,fmg,QSVT,1370.871717380549,tol_met,3376,"{""4"": 480, ""8"": 144, ""16"": 256, ""32"": 448, ""64"": 768, ""128"": 1280}",,1386.9294676184654,2142.4939568321206
128,aer_simulator_statevector (CPU),2D_Poisson_sin_hom,,True,0.11072753563498039,2,0.004942656262273413,0.0,,,3920,0,0.001064332202076912,0.00021410291653354557,{},0.8392834328114986,2.998814230996823,"[2.9988, 2.9953, 2.982, 2.933, 2.7725, 2.3586]","[[128, 128], [64, 64], [32, 32], [16, 16], [8, 8], [4, 4]]",0.004942656262273413,2.503607661526186e-06,0.004943403105303116,71.00408163265305,,,,5,6,5,,0.15904091092458042,0.0049439667457652015,,,4.942579764979655e-05,3.5027143802406585e-07,1.2617510963366882e-06,0.00023879870743851882,fmg,Thomas,820.3030309650156,tol_met,3920,"{""4"": 528, ""8"": 160, ""16"": 288, ""32"": 512, ""64"": 896, ""128"": 1536}",,0.9360909331589937,2174.5
128,aer_simulator_statevector (CPU),2D_Poisson_sin_hom,72253730,True,0.11072753889669294,2,0.004942656262273413,1.229548777799e-10,,,3920,0,0.7128795478492975,0.4058523192569347,"{""max_degree"": 500}",1590.9410914871842,2.998814230996823,"[2.9988, 2.9953, 2.982, 2.933, 2.7725, 2.3586]","[[128, 128], [64, 64], [32, 32], [16, 16], [8, 8], [4, 4]]",0.004942656324644316,2.50360769311897e-06,0.004943403222523939,71.00408163265305,,15476397,,5,6,5,,0.1590409109246695,0.004943966801770945,501,1003,4.942579763167133e-05,3.5027148960928094e-07,1.2617510958739841e-06,0.4059036932681326,fmg,QSVT,820.3030419451318,tol_met,3920,"{""4"": 528, ""8"": 160, ""16"": 288, ""32"": 512, ""64"": 896, ""128"": 1536}",,1591.1424776110798,2529.021101120059
