dim,order,case_kind,case,solver,N,kappa,err_total_pct,err_alg_pct,residual,wall_time_s,n_qubits,circuit_depth,notes
3,2,het,3D_HET_MMS_SPT100,HHL,4,1.3845874083379235,3.7684413034971933,,0.002649502662266554,80.476258398965,,,scheme_fallback:fmg->sor
3,2,het,3D_HET_MMS_SPT100,HHL,8,1.460597349773671,1.1125967851836143,,0.0050497278422446,,,,recovered_from_archive
3,2,het,3D_HET_MMS_SPT100,HHL,16,1.4866848189260238,0.35468320360526445,,0.02167617221448852,,,,recovered_from_archive
3,2,het,3D_HET_MMS_SPT100,VQLS,4,1.3845874083379235,3.6899919644459023,,6.195181122081567e-07,275.56416719406843,,,scheme_fallback:fmg->sor
3,2,het,3D_HET_MMS_SPT100,VQLS,8,1.460597349773671,1.1614263191105458,,0.004196704321192576,,,,recovered_from_archive
3,2,het,3D_HET_MMS_SPT100,VQLS,16,1.4866848189260238,0.39716078623357776,,0.015399393718482968,,,,recovered_from_archive
3,2,het,3D_HET_MMS_SPT100,QSVT,4,1.3845874083379235,3.68993848239418,,4.764328397292848e-07,40.68771934136748,,1003,scheme_fallback:fmg->sor
3,2,het,3D_HET_MMS_SPT100,QSVT,8,1.460597349773671,1.1032591233368794,,2.4103525825168816e-07,1068.2345729246736,,1003,
3,2,het,3D_HET_MMS_SPT100,QSVT,16,1.4866848189260238,0.30496378058150403,,6.61593699527327e-07,4061.0215382128954,,1003,
3,2,het,3D_HET_MMS_SPT100,QSVT,32,1.4942335181253614,0.08045504010047361,,5.656350150706485e-07,16711.514328394085,,1003,
3,2,het,3D_HET_MMS_SPT100,QSVT,64,1.4962248084691185,0.021844476084168712,,4.676804303081909e-05,36000.271996544674,,1003,
3,4,poisson,3D_Poisson_TripleSin_cube,Thomas,4,1.7998995126489068,0.1674582620924284,,5.306878607483212e-07,0.03672909736633301,,,scheme_fallback:fmg->sor
3,4,poisson,3D_Poisson_TripleSin_cube,Thomas,8,1.9784973007217512,0.01634172553192852,,7.66799131981749e-07,0.18951352685689926,,,
3,4,poisson,3D_Poisson_TripleSin_cube,Thomas,16,2.0413918419321933,0.0014606121980437247,,7.232883420550033e-07,0.5983658917248249,,,
3,4,poisson,3D_Poisson_TripleSin_cube,Thomas,32,2.0599155168033874,0.00029837602570121345,,6.136271744146075e-07,2.579609075561166,,,
3,4,poisson,3D_Poisson_TripleSin_cube,HHL,4,1.7998995126489068,1.541436909865109,,0.03488153191127442,270.2496009245515,,,scheme_fallback:fmg->sor
3,4,poisson,3D_Poisson_TripleSin_cube,HHL,8,1.9784973007217512,3.183691779426781,,0.049962820485011696,8226.70088090375,,,
3,4,poisson,3D_Poisson_TripleSin_cube,VQLS,4,1.7998995126489068,0.16754380801154517,,1.6532507457278915e-06,630.169916883111,,,scheme_fallback:fmg->sor
3,4,poisson,3D_Poisson_TripleSin_cube,VQLS,8,1.9784973007217512,0.06914100711575691,,0.0008062775934575061,7054.16995617561,,,
3,4,poisson,3D_Poisson_TripleSin_cube,QSVT,4,1.7998995126489068,0.16745826209274278,,5.306878608174773e-07,50.382134821265936,,1003,scheme_fallback:fmg->sor
3,4,poisson,3D_Poisson_TripleSin_cube,QSVT,8,1.9784973007217512,0.016341725534936923,,7.667991324146014e-07,609.7366702370346,,1003,
3,4,poisson,3D_Poisson_TripleSin_cube,QSVT,16,2.0413918419321933,0.001460612200084873,,7.232883259047294e-07,1980.2703802268952,,1003,
3,4,poisson,3D_Poisson_TripleSin_cube,QSVT,32,2.0599155168033874,0.0002983760537936461,,6.136275504066223e-07,8288.8140845187,,1003,
3,4,het,3D_HET_MMS_SPT100,Thomas,4,1.4135027246548582,0.27258879102044725,,7.012618655470002e-07,0.019928786903619766,,,scheme_fallback:fmg->sor
3,4,het,3D_HET_MMS_SPT100,Thomas,8,1.4927017158220277,0.023957176546809435,,3.0125529659350203e-07,0.5030318554490805,,,
3,4,het,3D_HET_MMS_SPT100,Thomas,16,1.5195635079378402,0.0018188387149945628,,7.192433001791632e-07,1.4844642356038094,,,
3,4,het,3D_HET_MMS_SPT100,Thomas,32,1.5273006043169657,0.00014842575714956813,,7.263510284149395e-07,5.537548594176769,,,
3,4,het,3D_HET_MMS_SPT100,HHL,4,1.4135027246548582,1.0309360176867532,,0.018985982794741722,203.44956190511584,,,scheme_fallback:fmg->sor
3,4,het,3D_HET_MMS_SPT100,HHL,8,1.4927017158220277,2.5389691028276338,,0.03264505889743687,7147.16982476227,,,
3,4,het,3D_HET_MMS_SPT100,VQLS,4,1.4135027246548582,0.2726590424656902,,1.5488989196965903e-06,808.1745397802442,,,scheme_fallback:fmg->sor
3,4,het,3D_HET_MMS_SPT100,VQLS,8,1.4927017158220277,0.12842521004284285,,0.0009535298409057074,13609.293130369857,,,
3,4,het,3D_HET_MMS_SPT100,QSVT,4,1.4135027246548582,0.27258879102099476,,7.012618655745051e-07,48.28758538328111,,1003,scheme_fallback:fmg->sor
3,4,het,3D_HET_MMS_SPT100,QSVT,8,1.4927017158220277,0.023957176546789544,,3.0125529398899335e-07,1215.6031595952809,,1003,
3,4,het,3D_HET_MMS_SPT100,QSVT,16,1.5195635079378402,0.0018188387183536397,,7.192432655639217e-07,4784.995904464275,,1003,
3,4,het,3D_HET_MMS_SPT100,QSVT,32,1.5273006043169657,0.00014842577978136016,,7.263510437077383e-07,16948.33164338395,,1003,
