solver,N,z_mm,r_mm,phi
VQLS,64,15.384615384615385,3.692307692307693,240.32037337069653
VQLS,64,15.384615384615385,4.000000000000001,240.6838762618818
VQLS,64,15.384615384615385,4.307692307692308,252.61117298252995
VQLS,64,15.384615384615385,4.615384615384617,251.1832043756176
VQLS,64,15.384615384615385,4.923076923076924,187.5976858689646
VQLS,64,15.384615384615385,5.230769230769232,196.3265719393053
VQLS,64,15.384615384615385,5.53846153846154,176.46058825532842
VQLS,64,15.384615384615385,5.846153846153848,175.77722403481158
VQLS,64,15.384615384615385,6.153846153846156,166.67885029037816
VQLS,64,15.384615384615385,6.4615384615384635,175.38654731255923
VQLS,64,15.384615384615385,6.76923076923077,194.43557257206962
VQLS,64,15.384615384615385,7.076923076923078,208.58367989463486
VQLS,64,15.384615384615385,7.384615384615386,211.978172715145
VQLS,64,15.384615384615385,7.692307692307693,197.58660467479757
VQLS,64,15.384615384615385,8.000000000000002,195.48043194183592
VQLS,64,15.384615384615385,8.30769230769231,197.08366222732883
VQLS,64,15.384615384615385,8.615384615384617,189.9633537986132
VQLS,64,15.384615384615385,8.923076923076923,189.67327651183882
VQLS,64,15.384615384615385,9.230769230769234,182.38680474427258
VQLS,64,15.384615384615385,9.53846153846154,178.00669013562748
VQLS,64,15.384615384615385,9.846153846153848,182.6068726680279
VQLS,64,15.384615384615385,10.153846153846155,181.00368891912163
VQLS,64,15.384615384615385,10.461538461538463,181.83653055580132
VQLS,64,15.384615384615385,10.769230769230772,182.31804628126977
VQLS,64,15.384615384615385,11.07692307692308,171.31353722063943
VQLS,64,15.384615384615385,11.384615384615387,155.69179877201321
VQLS,64,15.384615384615385,11.692307692307695,164.44203217646134
VQLS,64,15.384615384615385,12.000000000000002,157.5365311655311
VQLS,64,15.384615384615385,12.307692307692312,141.47427746735062
VQLS,64,15.384615384615385,12.615384615384619,146.25200584419855
VQLS,64,15.384615384615385,12.923076923076927,135.30790186394893
VQLS,64,15.384615384615385,13.230769230769234,126.6801211318896
VQLS,64,15.384615384615385,13.53846153846154,132.8910665406313
VQLS,64,15.384615384615385,13.846153846153848,96.42405460242082
VQLS,64,15.384615384615385,14.153846153846157,91.13275387746347
VQLS,64,15.384615384615385,14.461538461538465,109.87876213132222
VQLS,64,15.384615384615385,14.769230769230772,97.0491215119466
VQLS,64,15.384615384615385,15.07692307692308,96.80129475091533
VQLS,64,15.384615384615385,15.384615384615387,88.13601570851775
VQLS,64,15.384615384615385,15.692307692307697,87.46524417356709
VQLS,64,15.384615384615385,16.000000000000004,83.31994048543172
VQLS,64,15.384615384615385,16.30769230769231,71.29783481173602
VQLS,64,15.384615384615385,16.61538461538462,67.27949779102727
VQLS,64,15.384615384615385,16.923076923076927,61.556888062765815
VQLS,64,15.384615384615385,17.230769230769234,61.04742589609208
VQLS,64,15.384615384615385,17.53846153846154,52.82421531446717
VQLS,64,15.384615384615385,17.846153846153847,45.46963838711864
VQLS,64,15.384615384615385,18.15384615384616,30.18071945841129
VQLS,64,15.384615384615385,18.461538461538467,31.187025801789378
VQLS,64,15.384615384615385,18.769230769230774,26.538828177303127
VQLS,64,15.384615384615385,19.07692307692308,18.655225585163308
VQLS,64,15.384615384615385,19.38461538461539,13.041414868106493
VQLS,64,15.384615384615385,19.692307692307697,6.593773307426797
VQLS,64,16.0,0.30769230769230776,285.08898605102405
VQLS,64,16.0,0.6153846153846155,273.21131012447427
VQLS,64,16.0,0.9230769230769232,276.39362211274357
VQLS,64,16.0,1.230769230769231,263.0804972587986
VQLS,64,16.0,1.538461538461539,275.3207289924937
VQLS,64,16.0,1.8461538461538465,257.3328706303771
VQLS,64,16.0,2.153846153846154,252.9875112895727
VQLS,64,16.0,2.461538461538462,261.1244900041119
VQLS,64,16.0,2.76923076923077,260.0964421607272
VQLS,64,16.0,3.076923076923078,259.88141908815896
VQLS,64,16.0,3.384615384615385,232.3859636975205
VQLS,64,16.0,3.692307692307693,253.89967104472444
VQLS,64,16.0,4.000000000000001,258.94280715134573
VQLS,64,16.0,4.307692307692308,249.32170808482732
VQLS,64,16.0,4.615384615384617,246.62264849051857
VQLS,64,16.0,4.923076923076924,209.90801811123413
VQLS,64,16.0,5.230769230769232,195.5937412314395
VQLS,64,16.0,5.53846153846154,186.41269556157903
VQLS,64,16.0,5.846153846153848,211.43151941633818
VQLS,64,16.0,6.153846153846156,184.82494564000953
VQLS,64,16.0,6.4615384615384635,205.13822432451448
VQLS,64,16.0,6.76923076923077,212.88340542727727
VQLS,64,16.0,7.076923076923078,224.30784427000452
VQLS,64,16.0,7.384615384615386,226.46093522032263
VQLS,64,16.0,7.692307692307693,195.55290858985856
VQLS,64,16.0,8.000000000000002,214.0658177018914
VQLS,64,16.0,8.30769230769231,205.03529315546646
VQLS,64,16.0,8.615384615384617,209.6598081609477
VQLS,64,16.0,8.923076923076923,199.16944360409002
VQLS,64,16.0,9.230769230769234,200.6492436613702
VQLS,64,16.0,9.53846153846154,194.5851250087088
VQLS,64,16.0,9.846153846153848,183.75523959387593
VQLS,64,16.0,10.153846153846155,185.49958053022362
VQLS,64,16.0,10.461538461538463,181.71149046355663
VQLS,64,16.0,10.769230769230772,189.94175793191562
VQLS,64,16.0,11.07692307692308,175.50644556835914
VQLS,64,16.0,11.384615384615387,150.21958645302865
VQLS,64,16.0,11.692307692307695,153.19575882557385
VQLS,64,16.0,12.000000000000002,157.80060992280391
VQLS,64,16.0,12.307692307692312,155.07340753239075
VQLS,64,16.0,12.615384615384619,152.40186025973452
VQLS,64,16.0,12.923076923076927,141.30479566572666
VQLS,64,16.0,13.230769230769234,128.8992138202463
VQLS,64,16.0,13.53846153846154,127.94455941938506
VQLS,64,16.0,13.846153846153848,98.23150625091289
VQLS,64,16.0,14.153846153846157,101.32489129867066
VQLS,64,16.0,14.461538461538465,113.03023879495598
VQLS,64,16.0,14.769230769230772,94.38030854572295
VQLS,64,16.0,15.07692307692308,99.5373017994165
VQLS,64,16.0,15.384615384615387,90.306002111917
VQLS,64,16.0,15.692307692307697,85.26413095816272
VQLS,64,16.0,16.000000000000004,86.16778295591439
VQLS,64,16.0,16.30769230769231,73.23196077914302
VQLS,64,16.0,16.61538461538462,73.27120418039296
VQLS,64,16.0,16.923076923076927,63.55606235614802
VQLS,64,16.0,17.230769230769234,57.992280294786866
VQLS,64,16.0,17.53846153846154,49.74187823452075
VQLS,64,16.0,17.846153846153847,42.06095205085537
VQLS,64,16.0,18.15384615384616,30.67634026629047
VQLS,64,16.0,18.461538461538467,30.637919229825368
VQLS,64,16.0,18.769230769230774,26.65995724273219
VQLS,64,16.0,19.07692307692308,18.315164737881243
VQLS,64,16.0,19.38461538461539,11.992377421203182
VQLS,64,16.0,19.692307692307697,6.284512849489211
VQLS,64,16.615384615384617,0.30769230769230776,292.38533173025735
VQLS,64,16.615384615384617,0.6153846153846155,262.8032525897166
VQLS,64,16.615384615384617,0.9230769230769232,262.6535208432265
VQLS,64,16.615384615384617,1.230769230769231,254.90457193264703
VQLS,64,16.615384615384617,1.538461538461539,265.5426474796357
VQLS,64,16.615384615384617,1.8461538461538465,268.6762387806272
VQLS,64,16.615384615384617,2.153846153846154,256.54708721167606
VQLS,64,16.615384615384617,2.461538461538462,259.3062359583883
VQLS,64,16.615384615384617,2.76923076923077,256.60806861394906
VQLS,64,16.615384615384617,3.076923076923078,265.3145519097097
VQLS,64,16.615384615384617,3.384615384615385,260.59878124373
VQLS,64,16.615384615384617,3.692307692307693,261.9166917640221
VQLS,64,16.615384615384617,4.000000000000001,260.6194302375852
VQLS,64,16.615384615384617,4.307692307692308,263.65332506534025
VQLS,64,16.615384615384617,4.615384615384617,243.48592758571434
VQLS,64,16.615384615384617,4.923076923076924,178.36211619843527
VQLS,64,16.615384615384617,5.230769230769232,195.23547710895068
VQLS,64,16.615384615384617,5.53846153846154,193.31851814901356
VQLS,64,16.615384615384617,5.846153846153848,203.67592088554028
VQLS,64,16.615384615384617,6.153846153846156,178.93095786461845
VQLS,64,16.615384615384617,6.4615384615384635,204.6318250091015
VQLS,64,16.615384615384617,6.76923076923077,209.03827576172858
VQLS,64,16.615384615384617,7.076923076923078,220.2055883004234
VQLS,64,16.615384615384617,7.384615384615386,227.36379299444624
VQLS,64,16.615384615384617,7.692307692307693,235.60472983597492
VQLS,64,16.615384615384617,8.000000000000002,212.42886458836327
VQLS,64,16.615384615384617,8.30769230769231,215.88374547835727
VQLS,64,16.615384615384617,8.615384615384617,196.6206254515751
VQLS,64,16.615384615384617,8.923076923076923,212.3879906024113
VQLS,64,16.615384615384617,9.230769230769234,221.8093341611481
VQLS,64,16.615384615384617,9.53846153846154,207.80427976190379
VQLS,64,16.615384615384617,9.846153846153848,204.80496091369614
VQLS,64,16.615384615384617,10.153846153846155,203.83607751542377
VQLS,64,16.615384615384617,10.461538461538463,199.87816994006246
VQLS,64,16.615384615384617,10.769230769230772,200.34431579461207
VQLS,64,16.615384615384617,11.07692307692308,190.95920680477826
VQLS,64,16.615384615384617,11.384615384615387,170.39338211074622
VQLS,64,16.615384615384617,11.692307692307695,164.83973089111393
VQLS,64,16.615384615384617,12.000000000000002,157.48989631818995
VQLS,64,16.615384615384617,12.307692307692312,170.22541351218536
VQLS,64,16.615384615384617,12.615384615384619,148.86449389589586
VQLS,64,16.615384615384617,12.923076923076927,147.39951131705644
VQLS,64,16.615384615384617,13.230769230769234,139.24268097407966
VQLS,64,16.615384615384617,13.53846153846154,125.68640302572035
VQLS,64,16.615384615384617,13.846153846153848,99.14487510665553
VQLS,64,16.615384615384617,14.153846153846157,107.14211354072583
VQLS,64,16.615384615384617,14.461538461538465,113.38305817997245
VQLS,64,16.615384615384617,14.769230769230772,101.77981299799544
VQLS,64,16.615384615384617,15.07692307692308,102.32068478899076
VQLS,64,16.615384615384617,15.384615384615387,94.81370705903808
VQLS,64,16.615384615384617,15.692307692307697,87.9601671863244
VQLS,64,16.615384615384617,16.000000000000004,86.82665562780795
VQLS,64,16.615384615384617,16.30769230769231,77.5997810178706
VQLS,64,16.615384615384617,16.61538461538462,74.63642336786152
VQLS,64,16.615384615384617,16.923076923076927,70.07411236830622
VQLS,64,16.615384615384617,17.230769230769234,57.788468426386835
VQLS,64,16.615384615384617,17.53846153846154,52.70533196414707
VQLS,64,16.615384615384617,17.846153846153847,43.095972130480504
VQLS,64,16.615384615384617,18.15384615384616,38.65673502006478
VQLS,64,16.615384615384617,18.461538461538467,32.00605750556985
VQLS,64,16.615384615384617,18.769230769230774,25.74930561146691
VQLS,64,16.615384615384617,19.07692307692308,18.445110684082188
VQLS,64,16.615384615384617,19.38461538461539,12.739400049638393
VQLS,64,16.615384615384617,19.692307692307697,6.311389040775424
VQLS,64,17.23076923076923,0.30769230769230776,283.2218804952979
VQLS,64,17.23076923076923,0.6153846153846155,268.7804688104104
VQLS,64,17.23076923076923,0.9230769230769232,264.42634508155425
VQLS,64,17.23076923076923,1.230769230769231,261.21050097167006
VQLS,64,17.23076923076923,1.538461538461539,285.5690943398578
VQLS,64,17.23076923076923,1.8461538461538465,269.27468214438204
VQLS,64,17.23076923076923,2.153846153846154,246.5275301533934
VQLS,64,17.23076923076923,2.461538461538462,251.04325918235628
VQLS,64,17.23076923076923,2.76923076923077,250.61223495604648
VQLS,64,17.23076923076923,3.076923076923078,260.3469687921285
VQLS,64,17.23076923076923,3.384615384615385,267.5612576842254
VQLS,64,17.23076923076923,3.692307692307693,275.99988760106436
VQLS,64,17.23076923076923,4.000000000000001,234.0866543609951
VQLS,64,17.23076923076923,4.307692307692308,243.86355314494287
VQLS,64,17.23076923076923,4.615384615384617,232.8028199464028
VQLS,64,17.23076923076923,4.923076923076924,207.207780906463
VQLS,64,17.23076923076923,5.230769230769232,197.13091638134873
VQLS,64,17.23076923076923,5.53846153846154,196.87547335247163
VQLS,64,17.23076923076923,5.846153846153848,189.27644840959235
VQLS,64,17.23076923076923,6.153846153846156,179.1873379746554
VQLS,64,17.23076923076923,6.4615384615384635,208.4523558749279
VQLS,64,17.23076923076923,6.76923076923077,212.88085376659384
VQLS,64,17.23076923076923,7.076923076923078,219.96284539978518
VQLS,64,17.23076923076923,7.384615384615386,232.50606167078993
VQLS,64,17.23076923076923,7.692307692307693,231.15808573458193
VQLS,64,17.23076923076923,8.000000000000002,214.7644244851332
VQLS,64,17.23076923076923,8.30769230769231,227.9112254494163
VQLS,64,17.23076923076923,8.615384615384617,213.26400708740263
VQLS,64,17.23076923076923,8.923076923076923,217.5745994768721
VQLS,64,17.23076923076923,9.230769230769234,218.98922843513355
VQLS,64,17.23076923076923,9.53846153846154,219.28076815329058
VQLS,64,17.23076923076923,9.846153846153848,223.488388360634
VQLS,64,17.23076923076923,10.153846153846155,212.77994368412996
VQLS,64,17.23076923076923,10.461538461538463,205.294275325527
VQLS,64,17.23076923076923,10.769230769230772,192.01045220644428
VQLS,64,17.23076923076923,11.07692307692308,175.72591599787575
VQLS,64,17.23076923076923,11.384615384615387,187.4967654306778
VQLS,64,17.23076923076923,11.692307692307695,146.83960461679578
VQLS,64,17.23076923076923,12.000000000000002,145.99453141417658
VQLS,64,17.23076923076923,12.307692307692312,151.11693780768684
VQLS,64,17.23076923076923,12.615384615384619,132.38260407852
VQLS,64,17.23076923076923,12.923076923076927,139.4635720536386
VQLS,64,17.23076923076923,13.230769230769234,136.21923103832478
VQLS,64,17.23076923076923,13.53846153846154,130.1538522917361
VQLS,64,17.23076923076923,13.846153846153848,88.8150852558865
VQLS,64,17.23076923076923,14.153846153846157,98.56885613626258
VQLS,64,17.23076923076923,14.461538461538465,112.00440302023614
VQLS,64,17.23076923076923,14.769230769230772,111.34337597040899
VQLS,64,17.23076923076923,15.07692307692308,106.88401131859446
VQLS,64,17.23076923076923,15.384615384615387,100.40641524553723
VQLS,64,17.23076923076923,15.692307692307697,91.96698824487216
VQLS,64,17.23076923076923,16.000000000000004,85.05784699944427
VQLS,64,17.23076923076923,16.30769230769231,76.8183442204438
VQLS,64,17.23076923076923,16.61538461538462,73.24115506557837
VQLS,64,17.23076923076923,16.923076923076927,68.32788811094288
VQLS,64,17.23076923076923,17.230769230769234,57.063504596809175
VQLS,64,17.23076923076923,17.53846153846154,50.508346284556396
VQLS,64,17.23076923076923,17.846153846153847,39.649685264236574
VQLS,64,17.23076923076923,18.15384615384616,36.05451229772013
VQLS,64,17.23076923076923,18.461538461538467,31.86271442885357
VQLS,64,17.23076923076923,18.769230769230774,25.984793480022084
VQLS,64,17.23076923076923,19.07692307692308,20.524162601001436
VQLS,64,17.23076923076923,19.38461538461539,13.19901371853315
VQLS,64,17.23076923076923,19.692307692307697,6.560484250654275
VQLS,64,17.846153846153847,0.30769230769230776,265.2579807813882
VQLS,64,17.846153846153847,0.6153846153846155,266.16837859912397
VQLS,64,17.846153846153847,0.9230769230769232,249.01449239586225
VQLS,64,17.846153846153847,1.230769230769231,252.04983982945257
VQLS,64,17.846153846153847,1.538461538461539,276.89232840025807
VQLS,64,17.846153846153847,1.8461538461538465,272.46029408111264
VQLS,64,17.846153846153847,2.153846153846154,251.97803879707854
VQLS,64,17.846153846153847,2.461538461538462,254.43896187358848
VQLS,64,17.846153846153847,2.76923076923077,255.722715484092
VQLS,64,17.846153846153847,3.076923076923078,261.43963349874826
VQLS,64,17.846153846153847,3.384615384615385,225.977145185223
VQLS,64,17.846153846153847,3.692307692307693,248.22712607667776
VQLS,64,17.846153846153847,4.000000000000001,251.9693243098515
VQLS,64,17.846153846153847,4.307692307692308,235.28338560922396
VQLS,64,17.846153846153847,4.615384615384617,246.51954763200698
VQLS,64,17.846153846153847,4.923076923076924,204.84805121943802
VQLS,64,17.846153846153847,5.230769230769232,201.68954587306064
VQLS,64,17.846153846153847,5.53846153846154,196.7066208753549
VQLS,64,17.846153846153847,5.846153846153848,196.76639503483713
VQLS,64,17.846153846153847,6.153846153846156,169.7418891445116
VQLS,64,17.846153846153847,6.4615384615384635,193.33964532223644
VQLS,64,17.846153846153847,6.76923076923077,208.2439961456808
VQLS,64,17.846153846153847,7.076923076923078,213.89275718596264
VQLS,64,17.846153846153847,7.384615384615386,212.38515743741738
VQLS,64,17.846153846153847,7.692307692307693,212.58547867565863
VQLS,64,17.846153846153847,8.000000000000002,213.2412982018428
VQLS,64,17.846153846153847,8.30769230769231,215.3422026941667
VQLS,64,17.846153846153847,8.615384615384617,199.750984883813
VQLS,64,17.846153846153847,8.923076923076923,201.49391626156049
VQLS,64,17.846153846153847,9.230769230769234,192.03558242567
VQLS,64,17.846153846153847,9.53846153846154,192.4802625833576
VQLS,64,17.846153846153847,9.846153846153848,197.9412482366634
VQLS,64,17.846153846153847,10.153846153846155,197.4596114011077
VQLS,64,17.846153846153847,10.461538461538463,196.00178671316425
VQLS,64,17.846153846153847,10.769230769230772,184.6324746540472
VQLS,64,17.846153846153847,11.07692307692308,168.28757577466072
VQLS,64,17.846153846153847,11.384615384615387,174.19097231667473
VQLS,64,17.846153846153847,11.692307692307695,165.9475230730646
VQLS,64,17.846153846153847,12.000000000000002,162.27525877334685
VQLS,64,17.846153846153847,12.307692307692312,152.75354905794023
VQLS,64,17.846153846153847,12.615384615384619,138.76824698769903
VQLS,64,17.846153846153847,12.923076923076927,139.7482886299413
VQLS,64,17.846153846153847,13.230769230769234,131.4651379125326
VQLS,64,17.846153846153847,13.53846153846154,132.82880892541186
VQLS,64,17.846153846153847,13.846153846153848,104.20421337407309
VQLS,64,17.846153846153847,14.153846153846157,105.63715443408798
VQLS,64,17.846153846153847,14.461538461538465,107.83630028335509
VQLS,64,17.846153846153847,14.769230769230772,110.81001103374908
VQLS,64,17.846153846153847,15.07692307692308,98.05141955614008
VQLS,64,17.846153846153847,15.384615384615387,94.06934725034752
VQLS,64,17.846153846153847,15.692307692307697,94.76117452797885
VQLS,64,17.846153846153847,16.000000000000004,83.96716354925753
VQLS,64,17.846153846153847,16.30769230769231,74.84262274058739
VQLS,64,17.846153846153847,16.61538461538462,69.30845557656588
VQLS,64,17.846153846153847,16.923076923076927,60.98363137332875
VQLS,64,17.846153846153847,17.230769230769234,50.6903453016692
VQLS,64,17.846153846153847,17.53846153846154,48.99836314499816
VQLS,64,17.846153846153847,17.846153846153847,40.77941933720891
VQLS,64,17.846153846153847,18.15384615384616,32.67966839916417
VQLS,64,17.846153846153847,18.461538461538467,31.03304600650656
VQLS,64,17.846153846153847,18.769230769230774,25.72926640365924
VQLS,64,17.846153846153847,19.07692307692308,18.2835210586642
VQLS,64,17.846153846153847,19.38461538461539,12.459956023379984
VQLS,64,17.846153846153847,19.692307692307697,6.299925469883548
VQLS,64,18.461538461538463,0.30769230769230776,272.53510473667967
VQLS,64,18.461538461538463,0.6153846153846155,266.2265912160759
VQLS,64,18.461538461538463,0.9230769230769232,255.13722729926712
VQLS,64,18.461538461538463,1.230769230769231,263.7868231678263
VQLS,64,18.461538461538463,1.538461538461539,295.3150196139674
VQLS,64,18.461538461538463,1.8461538461538465,286.6619990727226
VQLS,64,18.461538461538463,2.153846153846154,249.6432803415885
VQLS,64,18.461538461538463,2.461538461538462,243.40452948951443
VQLS,64,18.461538461538463,2.76923076923077,249.66814837495693
VQLS,64,18.461538461538463,3.076923076923078,256.9277015491749
VQLS,64,18.461538461538463,3.384615384615385,252.73028161604898
VQLS,64,18.461538461538463,3.692307692307693,268.1029697303285
VQLS,64,18.461538461538463,4.000000000000001,261.78869991646195
VQLS,64,18.461538461538463,4.307692307692308,268.35586465631866
VQLS,64,18.461538461538463,4.615384615384617,232.96545986296846
VQLS,64,18.461538461538463,4.923076923076924,165.80017072405047
VQLS,64,18.461538461538463,5.230769230769232,191.6957883442198
VQLS,64,18.461538461538463,5.53846153846154,184.00119716875827
VQLS,64,18.461538461538463,5.846153846153848,173.88309142017374
VQLS,64,18.461538461538463,6.153846153846156,173.89753128725425
VQLS,64,18.461538461538463,6.4615384615384635,188.2381734702269
VQLS,64,18.461538461538463,6.76923076923077,212.11117493214348
VQLS,64,18.461538461538463,7.076923076923078,196.85909752797835
VQLS,64,18.461538461538463,7.384615384615386,222.2063285874189
VQLS,64,18.461538461538463,7.692307692307693,225.735571415813
VQLS,64,18.461538461538463,8.000000000000002,214.1823487756218
VQLS,64,18.461538461538463,8.30769230769231,214.50269823789858
VQLS,64,18.461538461538463,8.615384615384617,201.17606843057854
VQLS,64,18.461538461538463,8.923076923076923,197.0570183758317
VQLS,64,18.461538461538463,9.230769230769234,191.5337520686966
VQLS,64,18.461538461538463,9.53846153846154,218.49931425310146
VQLS,64,18.461538461538463,9.846153846153848,210.8007268863485
VQLS,64,18.461538461538463,10.153846153846155,206.03819094810098
VQLS,64,18.461538461538463,10.461538461538463,195.95853775549915
VQLS,64,18.461538461538463,10.769230769230772,185.9338483175197
VQLS,64,18.461538461538463,11.07692307692308,168.99412101282323
VQLS,64,18.461538461538463,11.384615384615387,157.30381575496241
VQLS,64,18.461538461538463,11.692307692307695,139.70033378411367
VQLS,64,18.461538461538463,12.000000000000002,152.2308665054592
VQLS,64,18.461538461538463,12.307692307692312,149.48118323980282
VQLS,64,18.461538461538463,12.615384615384619,135.77235437479996
VQLS,64,18.461538461538463,12.923076923076927,143.21954559920647
VQLS,64,18.461538461538463,13.230769230769234,130.98868106793526
VQLS,64,18.461538461538463,13.53846153846154,130.74526878428762
VQLS,64,18.461538461538463,13.846153846153848,106.61282406531812
VQLS,64,18.461538461538463,14.153846153846157,106.23251169977442
VQLS,64,18.461538461538463,14.461538461538465,110.84994666442708
VQLS,64,18.461538461538463,14.769230769230772,108.22924618564487
VQLS,64,18.461538461538463,15.07692307692308,97.15644364824814
VQLS,64,18.461538461538463,15.384615384615387,96.8808080606548
VQLS,64,18.461538461538463,15.692307692307697,91.97984317379957
VQLS,64,18.461538461538463,16.000000000000004,79.9154875961725
VQLS,64,18.461538461538463,16.30769230769231,74.79966468901034
VQLS,64,18.461538461538463,16.61538461538462,71.45125843287803
VQLS,64,18.461538461538463,16.923076923076927,63.98740761047133
VQLS,64,18.461538461538463,17.230769230769234,58.66904875253132
VQLS,64,18.461538461538463,17.53846153846154,51.872725603667675
VQLS,64,18.461538461538463,17.846153846153847,44.02151706143242
VQLS,64,18.461538461538463,18.15384615384616,33.70887864143779
VQLS,64,18.461538461538463,18.461538461538467,31.087302678514583
VQLS,64,18.461538461538463,18.769230769230774,27.106393734839507
VQLS,64,18.461538461538463,19.07692307692308,18.281763575439673
VQLS,64,18.461538461538463,19.38461538461539,12.257107426068373
VQLS,64,18.461538461538463,19.692307692307697,6.52220919414945
VQLS,64,19.076923076923077,0.30769230769230776,277.5065962035601
VQLS,64,19.076923076923077,0.6153846153846155,281.9923996443747
VQLS,64,19.076923076923077,0.9230769230769232,256.36258603042126
VQLS,64,19.076923076923077,1.230769230769231,264.4386968228437
VQLS,64,19.076923076923077,1.538461538461539,278.8294961901155
VQLS,64,19.076923076923077,1.8461538461538465,263.7147585544167
VQLS,64,19.076923076923077,2.153846153846154,253.2116649569143
VQLS,64,19.076923076923077,2.461538461538462,252.67483893401743
VQLS,64,19.076923076923077,2.76923076923077,255.1938241659169
VQLS,64,19.076923076923077,3.076923076923078,257.6813213024016
VQLS,64,19.076923076923077,3.384615384615385,265.7266477466116
VQLS,64,19.076923076923077,3.692307692307693,260.82328420745495
VQLS,64,19.076923076923077,4.000000000000001,240.76993417112212
VQLS,64,19.076923076923077,4.307692307692308,245.55791503946259
VQLS,64,19.076923076923077,4.615384615384617,242.78050305037894
VQLS,64,19.076923076923077,4.923076923076924,194.69023252902704
VQLS,64,19.076923076923077,5.230769230769232,201.31869105566548
VQLS,64,19.076923076923077,5.53846153846154,190.94930036401377
VQLS,64,19.076923076923077,5.846153846153848,165.8457521909374
VQLS,64,19.076923076923077,6.153846153846156,172.28438650925006
VQLS,64,19.076923076923077,6.4615384615384635,201.81729113682056
VQLS,64,19.076923076923077,6.76923076923077,211.23171729038003
VQLS,64,19.076923076923077,7.076923076923078,203.7627964002785
VQLS,64,19.076923076923077,7.384615384615386,203.70978279747214
VQLS,64,19.076923076923077,7.692307692307693,197.67254510231405
VQLS,64,19.076923076923077,8.000000000000002,212.60595142678451
VQLS,64,19.076923076923077,8.30769230769231,210.50828276751238
VQLS,64,19.076923076923077,8.615384615384617,196.23119047265146
VQLS,64,19.076923076923077,8.923076923076923,203.67314934551402
VQLS,64,19.076923076923077,9.230769230769234,195.3974129619638
VQLS,64,19.076923076923077,9.53846153846154,190.96319041851064
VQLS,64,19.076923076923077,9.846153846153848,194.81517775374041
VQLS,64,19.076923076923077,10.153846153846155,190.21269504904092
VQLS,64,19.076923076923077,10.461538461538463,189.75514428940954
VQLS,64,19.076923076923077,10.769230769230772,185.80093974219596
VQLS,64,19.076923076923077,11.07692307692308,183.3161028260996
VQLS,64,19.076923076923077,11.384615384615387,169.58348222180388
VQLS,64,19.076923076923077,11.692307692307695,166.55475763632637
VQLS,64,19.076923076923077,12.000000000000002,159.67541740910315
VQLS,64,19.076923076923077,12.307692307692312,166.16027432788604
VQLS,64,19.076923076923077,12.615384615384619,159.1107344283638
VQLS,64,19.076923076923077,12.923076923076927,144.71069631636726
VQLS,64,19.076923076923077,13.230769230769234,134.61977259234098
VQLS,64,19.076923076923077,13.53846153846154,121.67967645715494
VQLS,64,19.076923076923077,13.846153846153848,107.89246861263531
VQLS,64,19.076923076923077,14.153846153846157,100.03255349265862
VQLS,64,19.076923076923077,14.461538461538465,110.99667550563386
VQLS,64,19.076923076923077,14.769230769230772,99.48317811691474
VQLS,64,19.076923076923077,15.07692307692308,100.35080343409943
VQLS,64,19.076923076923077,15.384615384615387,94.84349113291361
VQLS,64,19.076923076923077,15.692307692307697,90.40421708546458
VQLS,64,19.076923076923077,16.000000000000004,85.34950425072178
VQLS,64,19.076923076923077,16.30769230769231,86.26674267733272
VQLS,64,19.076923076923077,16.61538461538462,72.97319329542866
VQLS,64,19.076923076923077,16.923076923076927,66.67081632301712
VQLS,64,19.076923076923077,17.230769230769234,60.283762752194804
VQLS,64,19.076923076923077,17.53846153846154,51.39285655934847
VQLS,64,19.076923076923077,17.846153846153847,46.158478217440035
VQLS,64,19.076923076923077,18.15384615384616,40.12923357051508
VQLS,64,19.076923076923077,18.461538461538467,33.00148802128093
VQLS,64,19.076923076923077,18.769230769230774,27.787400486267497
VQLS,64,19.076923076923077,19.07692307692308,19.686120877904354
VQLS,64,19.076923076923077,19.38461538461539,12.818392285402833
VQLS,64,19.076923076923077,19.692307692307697,6.412603974469942
VQLS,64,19.692307692307693,0.30769230769230776,269.1133329881858
VQLS,64,19.692307692307693,0.6153846153846155,277.9749702914433
VQLS,64,19.692307692307693,0.9230769230769232,251.28754887493525
VQLS,64,19.692307692307693,1.230769230769231,254.34363398351027
VQLS,64,19.692307692307693,1.538461538461539,263.72852614340786
VQLS,64,19.692307692307693,1.8461538461538465,248.07914262298132
VQLS,64,19.692307692307693,2.153846153846154,230.61916945247026
VQLS,64,19.692307692307693,2.461538461538462,236.2774836659139
VQLS,64,19.692307692307693,2.76923076923077,239.32296619961744
VQLS,64,19.692307692307693,3.076923076923078,246.58310243187321
VQLS,64,19.692307692307693,3.384615384615385,249.07265943067748
VQLS,64,19.692307692307693,3.692307692307693,261.4530052381329
VQLS,64,19.692307692307693,4.000000000000001,228.68103095894767
VQLS,64,19.692307692307693,4.307692307692308,245.20661845047138
VQLS,64,19.692307692307693,4.615384615384617,255.21467308908703
VQLS,64,19.692307692307693,4.923076923076924,196.95286340157003
VQLS,64,19.692307692307693,5.230769230769232,181.46905816996636
VQLS,64,19.692307692307693,5.53846153846154,183.75193016470024
VQLS,64,19.692307692307693,5.846153846153848,179.54606855094312
VQLS,64,19.692307692307693,6.153846153846156,159.6020239295625
VQLS,64,19.692307692307693,6.4615384615384635,189.01568717206507
