N,anisotropy,azimuthal_mode_amp,azimuthal_mode_rel_err,backend_name,case,circuit_depth_t,converged,convergence_factor,discretisation_order,err_thomas_vs_exact,err_vs_thomas,hhl_scale_c,hhl_trotter_steps,inner_calls,inner_failures,inner_max_s,inner_mean_s,inner_options,inner_total_s,kappa_row,level_kappas,level_shapes,linf_err,max_abs_err,max_rel_err,mean_strip_size,n_circuit_evals,n_gates_2q,n_gates_total,n_levels,n_outer,n_unknowns,notes,peak_E_axial,peak_E_field,peak_E_rel_err,qsvt_degree,qsvt_depth,rel_l2_err,residual,rms_err,s_per_strip_solve,scheme,shape,solver,solves_per_digit,stop_reason,strip_solves,strip_solves_by_size,vqls_final_cost,wall_time_s,weighted_cost
4,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_TripleSin_cube,12,False,0.6622214778711132,4,0.16745093953564005,6.913512397892222e-05,,,512,0,1.5784704256802797,1.2307275067032606,{},630.1324834320694,1.7998995126489068,[],[],0.16749805230141637,0.0014408830681362783,0.16754380801154517,4.0,190.345703125,2,21,,32,64,scheme_fallback:fmg->sor,1.6456613613186055,1.7959467467829413,0.16753170194244452,,,0.0016745872714511677,1.6532507457278915e-06,0.0008274234247675547,1.2308006189123262,line-sor,4x4x4,VQLS,92.27055883905419,stagnated,512,"{""4"": 512}",1.0554990041711232e-13,630.169916883111,512.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_TripleSin_cube,26560,True,0.3136655308333664,4,0.16745093953564005,2.963414947923546e-13,,,208,0,0.4604198671877384,0.24215189883342156,"{""max_degree"": 500}",50.367594957351685,1.7998995126489068,[],[],0.16745093953556264,0.0014404777858916251,0.16745826209274278,4.0,,5512,,,13,64,scheme_fallback:fmg->sor,1.64566079314314,1.795945773505147,0.16747741813113676,501,1003,0.001674366468315665,5.306878608174773e-07,0.0008273143246390085,0.242221802025317,line-sor,4x4x4,QSVT,34.423416763216714,tol_met,208,"{""4"": 208}",,50.382134821265936,208.0
4,15.707963267948964,178.08660351445212,0.27254921762647677,aer_simulator_statevector (CPU),3D_HET_MMS_SPT100,,True,0.3130003962400294,4,0.2725574930271701,0.0,,,208,0,0.00028312765061855316,4.0825313100448024e-05,{},0.008491665124893188,1.4135027246548582,[],[],0.2725574930271701,0.7395917052455729,0.27258879102044725,4.0,,,,,13,64,scheme_fallback:fmg->sor,12991.243717170522,26426.671944637732,0.27255548133503354,,,0.0027254820121240604,7.012618655470002e-07,0.3613512773952898,9.581147549817196e-05,line-sor,4x4x4,Thomas,34.36050680875247,tol_met,208,"{""4"": 208}",,0.019928786903619766,208.0
4,15.707963267948964,177.73107231340236,0.07236560385582859,aer_simulator_statevector (CPU),3D_HET_MMS_SPT100,3893,False,0.8371695658949991,4,0.2725574930271701,0.8005491976417907,172.87595711704034,100,352,0,12.046498898416758,0.5778881299775094,"{""epsilon"": 0.01}",203.4166217520833,1.4135027246548582,[],[],0.7517930929024833,2.040009721971444,1.0309360176867532,4.0,,911,5690,,22,64,scheme_fallback:fmg->sor,13426.074900526333,26570.068250078137,0.8166540353721816,,,0.008374702109519471,0.018985982794741722,1.110339122260969,0.5779817099577155,line-sor,4x4x4,HHL,217.16090185425182,stagnated,352,"{""4"": 352}",,203.44956190511584,352.0
4,15.707963267948964,178.08654541641727,0.2725165052385455,aer_simulator_statevector (CPU),3D_HET_MMS_SPT100,12,False,0.7466657932642673,4,0.2725574930271701,8.648305368060101e-05,,,736,0,1.6850849371403456,1.097977129939903,{},808.1111676357687,1.4135027246548582,[],[],0.272553877670961,0.7395818948843385,0.2726590424656902,4.0,183.4361413043478,2,21,,46,64,scheme_fallback:fmg->sor,12991.260160503383,26426.670400527244,0.27254962240944164,,,0.00272519021226707,1.5488989196965903e-06,0.3613125898344847,1.098063233397071,line-sor,4x4x4,VQLS,128.91205846800574,stagnated,736,"{""4"": 736}",8.355906546396874e-14,808.1745397802442,736.0
4,15.707963267948964,178.08660351445207,0.2725492176264448,aer_simulator_statevector (CPU),3D_HET_MMS_SPT100,26560,True,0.3130003962410524,4,0.2725574930271701,3.760422981181986e-13,,,208,0,0.4660189524292946,0.2320705025564306,"{""max_degree"": 500}",48.270664531737566,1.4135027246548582,[],[],0.27255749302714916,0.7395917052455161,0.27258879102099476,4.0,,5512,,,13,64,scheme_fallback:fmg->sor,12991.24371717047,26426.671944637776,0.2725554813351992,501,1003,0.002725482012123725,7.012618655745051e-07,0.3613512773952453,0.23215185280423611,line-sor,4x4x4,QSVT,34.36050680884915,tol_met,208,"{""4"": 208}",,48.28758538328111,208.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Laplace_BCdriven_cube,,True,0.31274378154316423,4,0.7025489214424131,0.0,,,200,0,0.0001425035297870636,3.632287494838238e-05,{},0.0072645749896764755,1.7998995126489068,[],[],0.7025489214424131,0.0026114997530093387,1.839296955095817,4.0,,,,,13,64,scheme_fallback:fmg->sor,0.7184307304610063,1.2112809088894712,0.3791674046895168,,,0.008576219847357578,3.9786716511008563e-07,0.001205591670913654,7.85860913590743e-05,line-sor,4x4x4,Thomas,34.336261399558296,tol_met,208,"{""4"": 208}",,0.016345907002687454,208.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Laplace_BCdriven_cube,3897,False,0.8534263231380417,4,0.7025489214424131,0.7833773052984229,0.19601801351440842,100,344,0,11.909592378884554,0.7755882977508008,"{""epsilon"": 0.01}",266.8023744262755,1.7998995126489068,[],[],1.3998461475695978,0.0052034780170518435,3.7304142024252798,4.0,,911,5673,,22,64,scheme_fallback:fmg->sor,0.7414306700689335,1.2183269912793577,0.9630781049829022,,,0.01430834305379007,0.016296428664816117,0.0020113779167565834,0.7580319486389105,line-sor,4x4x4,HHL,243.5121171926088,stagnated,352,"{""4"": 352}",,266.82724592089653,352.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Laplace_BCdriven_cube,12,True,0.36365261051935716,4,0.7025489214424131,6.014199495981933e-05,,,216,0,1.416669201105833,1.039698722384249,{},224.57492403499782,1.7998995126489068,[],[],0.7025518850379258,0.002611510769222891,1.8393047138895975,4.0,182.75,2,21,,14,64,scheme_fallback:fmg->sor,0.7184308123238905,1.2112807971829045,0.37915814753696614,,,0.008576036779333556,8.838959133301489e-07,0.0012055659363489043,1.0026302128015752,line-sor,4x4x4,VQLS,39.22205315721584,tol_met,224,"{""4"": 224}",1.3490854524046947e-13,224.58916766755283,224.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Laplace_BCdriven_cube,26560,True,0.31274378154371335,4,0.7025489214424131,2.841937463205542e-13,,,200,0,0.3325160276144743,0.22185397713445126,"{""max_degree"": 500}",44.370795426890254,1.7998995126489068,[],[],0.7025489214423533,0.0026114997530091166,1.83929695509566,4.0,,5512,,,13,64,scheme_fallback:fmg->sor,0.7184307304610106,1.211280908889476,0.37916740468992166,501,1003,0.008576219847358135,3.9786716511846856e-07,0.0012055916709137323,0.21339102848791158,line-sor,4x4x4,QSVT,34.336261399610166,tol_met,208,"{""4"": 208}",,44.38533392548561,208.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_TwoGaussian_cube,,True,0.28173664743968724,4,20.197269098324277,0.0,,,192,0,0.00012712180614471436,3.646830252061287e-05,{},0.007001914083957672,1.7998995126489068,[],[],20.197269098324277,0.10468538535845107,109419.93576536118,4.0,,,,,12,64,scheme_fallback:fmg->sor,1.5365443311157367,2.611636556331417,32.471001843635605,,,0.22473405309096714,3.367114304508255e-07,0.03796071386862713,8.005644000756244e-05,line-sor,4x4x4,Thomas,31.726500464934677,tol_met,192,"{""4"": 192}",,0.015370836481451988,192.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_TwoGaussian_cube,3897,False,0.928202702488942,4,20.197269098324277,11.204357521082262,0.21050561147749258,100,320,0,8.97594117373228,0.806437428802019,"{""epsilon"": 0.01}",258.0599772166461,1.7998995126489068,[],[],25.352868956327416,0.13140760979689325,788534.319239715,4.0,,911,5673,,20,64,scheme_fallback:fmg->sor,1.4462602845423862,2.6796688128359873,35.92182701875235,,,0.2744773239336099,0.09358626641526596,0.04636304562643532,0.8065086443093605,line-sor,4x4x4,HHL,520.5061044034035,stagnated,320,"{""4"": 320}",,258.08276617899537,320.0
